t,press,temp,fm,ax,ay,az,avx,avy,avz,q0,q1,q2,q3,ax,ay,az,vx,xy,vz,x,y,z
7.839384,1010.088379,56.120834,3, -1.617548,0.760918,-7.259824, 5.025251,3.279677,1.027529, -0.651176,0.137112,-0.436949,0.605184, -4.642590,-5.619229,-4.100970, 13.319760,-21.995123,-13.144503, 66.555382,86.975075,-33.272381
7.849384,1010.088379,56.120834,3, -2.569891,1.201197,-7.781459, 4.893681,4.795135,1.365245, -0.647789,0.138587,-0.466161,0.586394, -4.892608,-4.335556,-3.838640, 13.270834,-22.038479,-13.182889, 66.688087,86.754692,-33.404209
7.859384,1010.030029,56.097916,3, -3.728018,1.689333,-7.881958, 4.714702,6.179291,1.743976, -0.641254,0.145387,-0.498412,0.565015, -4.849459,-3.055340,-3.128707, 13.222340,-22.069033,-13.214176, 66.820313,86.534004,-33.536350
7.869384,1010.030029,56.097916,3, -4.828716,1.856830,-9.001799, 4.444902,7.562380,2.251615, -0.631346,0.157958,-0.533056,0.540651, -5.903250,-1.624571,-2.452119, 13.163307,-22.085278,-13.238697, 66.951942,86.313148,-33.668736
7.879384,1010.030029,56.097916,3, -4.254439,1.938186,-9.087940, 4.253406,8.468726,2.630080, -0.618486,0.174236,-0.568552,0.513680, -6.429351,-2.112472,-1.980116, 13.099013,-22.106401,-13.258498, 67.082932,86.092087,-33.801319
7.889384,1010.030029,56.097916,3, -5.412565,2.268396,-10.600204, 3.940193,8.727339,3.099899, -0.604293,0.193051,-0.602226,0.484652, -7.841455,-0.628877,-1.047982, 13.020598,-22.112690,-13.268978, 67.213135,85.870956,-33.934010
7.899386,1010.025879,56.089584,3, -6.838687,2.756532,-12.576676, 3.465847,8.727339,3.641097, -0.589419,0.214441,-0.632708,0.454182, -9.644402,1.125893,0.136879, 12.924135,-22.101429,-13.267609, 67.342400,85.649895,-34.066711
7.909386,1010.025879,56.089584,3, -7.977671,3.536592,-13.514662, 3.080457,8.727339,4.007310, -0.573470,0.237577,-0.660311,0.422705, -10.514670,2.300014,1.297560, 12.818989,-22.078428,-13.254633, 67.470589,85.429108,-34.199257
7.919386,1010.025879,56.089584,3, -8.307880,3.603591,-14.088939, 2.527807,8.727339,4.403620, -0.556243,0.262999,-0.684595,0.390840, -11.339790,2.219378,2.702801, 12.705591,-22.056234,-13.227605, 67.597641,85.208542,-34.331532
7.929386,1010.025879,56.089584,3, -8.595019,4.153940,-14.160724, 1.912302,8.727339,4.745863, -0.537455,0.290632,-0.705479,0.359132, -11.616787,2.168891,3.648104, 12.589423,-22.034546,-13.191124, 67.723534,84.988197,-34.463444
7.939386,1010.019775,56.089584,3, -9.954142,4.503292,-14.888142, 1.075204,8.727339,5.028181, -0.516581,0.320765,-0.722643,0.328698, -12.220306,2.931470,5.426162, 12.467220,-22.005232,-13.136863, 67.848206,84.768143,-34.594810
7.949386,1010.019775,56.089584,3, -10.107283,4.211368,-15.093925, 0.506840,8.727339,5.125394, -0.493630,0.351893,-0.736864,0.299221, -12.420532,2.247849,6.939406, 12.343015,-21.982754,-13.067469, 67.971634,84.548317,-34.725487
7.959386,1010.019775,56.089584,3, -10.025927,3.838087,-14.998212, -0.217065,8.727339,5.156289, -0.468185,0.384017,-0.748055,0.271566, -12.189329,1.344253,8.203018, 12.221122,-21.969311,-12.985438, 68.093842,84.328621,-34.855343
7.969388,1010.019775,56.089584,3, -8.915657,3.493521,-14.404792, -1.046173,8.727339,5.081182, -0.439835,0.416819,-0.756342,0.246483, -11.620956,-0.307156,8.597543, 12.104889,-21.972383,-12.899446, 68.214912,84.108856,-34.984364
7.979388,1010.085693,56.091667,3, -8.063812,3.474378,-13.509876, -1.530107,8.727339,4.975979, -0.409220,0.449205,-0.762300,0.222830, -10.770426,-1.462821,8.602505, 11.997185,-21.987011,-12.813420, 68.334885,83.888985,-35.112499
7.989388,1010.085693,56.091667,3, -7.226324,3.388237,-12.600604, -2.058787,8.436233,4.802594, -0.377301,0.480556,-0.765541,0.201637, -9.867188,-2.521003,8.487823, 11.898513,-22.012220,-12.728542, 68.453873,83.668861,-35.239784
7.999389,1010.085693,56.091667,3, -6.407979,3.493521,-11.657832, -2.477203,6.862445,4.608167, -0.349382,0.509333,-0.764205,0.185752, -9.178469,-3.385331,7.981426, 11.806719,-22.046078,-12.648720, 68.571953,83.448380,-35.366283
8.012547,1010.085693,56.091667,3, -5.862415,3.594020,-10.552348, -2.850607,4.848137,4.371926, -0.320425,0.543220,-0.756379,0.173590, -8.459943,-3.982487,7.290642, 11.695403,-22.098480,-12.552790, 68.725838,83.157608,-35.531452
8.022547,1010.177246,56.085419,3, -5.168497,3.546163,-9.556933, -3.076728,3.047697,4.204400, -0.304048,0.566444,-0.746828,0.170133, -7.919479,-4.696404,6.465124, 11.616208,-22.145445,-12.488138, 68.842003,82.936157,-35.656334
8.032547,1010.177246,56.085419,4, -5.197211,3.632305,-8.949157, -3.204304,1.488026,4.092005, -0.292787,0.587651,-0.734504,0.171601, -7.708016,-4.711115,5.909396, 11.539128,-22.192556,-12.429044, 68.957397,82.714233,-35.780624
8.042547,1010.177246,56.085419,4, -5.757131,3.608376,-9.131011, -3.263963,-0.264473,3.993993, -0.287498,0.606673,-0.719338,0.178460, -7.965459,-4.308842,5.989436, 11.459474,-22.235645,-12.369149, 69.071991,82.491875,-35.904316
8.052549,1010.177246,56.085419,4, -5.723632,3.570091,-9.317651, -3.255707,-1.384421,3.956973, -0.286031,0.624137,-0.702185,0.188619, -8.352845,-4.495567,5.861206, 11.375929,-22.280609,-12.310526, 69.185776,82.269028,-36.027447
8.062549,1010.213135,56.077084,4, -5.412565,3.651447,-9.748359, -3.205901,-2.710248,3.949781, -0.289147,0.639772,-0.682670,0.202603, -9.060703,-4.991432,5.690639, 11.285322,-22.330523,-12.253619, 69.298630,82.045723,-36.149982
8.072549,1010.213135,56.077084,4, -5.240281,3.919443,-10.078569, -3.095638,-3.925811,3.986802, -0.296535,0.653550,-0.660760,0.219858, -9.877806,-5.382622,5.221420, 11.186544,-22.384348,-12.201405, 69.410492,81.821877,-36.271996
8.082550,1010.213135,56.077084,4, -5.383851,4.000799,-10.514063, -2.892156,-5.272146,4.087212, -0.308798,0.665112,-0.635974,0.240433, -10.689177,-5.556796,4.819120, 11.079642,-22.439922,-12.153209, 69.521301,81.597458,-36.393539
8.092552,1010.213135,56.077084,4, -5.618347,4.048656,-10.738988, -2.714776,-5.981402,4.164716, -0.323562,0.674853,-0.609146,0.262344, -11.352626,-5.686872,4.175443, 10.966093,-22.496803,-12.111446, 69.630981,81.372444,-36.514679
8.102552,1010.249023,56.062500,4, -5.714060,4.153940,-10.839486, -2.439649,-6.754313,4.262994, -0.341206,0.682333,-0.580111,0.285433, -11.929772,-6.017854,3.275819, 10.846795,-22.556982,-12.078689, 69.739449,81.146873,-36.635468
8.112553,1010.249023,56.062500,4, -5.508278,4.130012,-11.715259, -1.894191,-7.793561,4.407083, -0.363276,0.686509,-0.548477,0.309693, -12.968506,-6.837099,2.765747, 10.717097,-22.625360,-12.051028, 69.846634,80.920601,-36.755989
8.122553,1010.249023,56.062500,4, -5.259424,4.498506,-11.825329, -1.771675,-7.930725,4.434249, -0.385413,0.688871,-0.515531,0.333379, -13.464573,-7.704215,1.422921, 10.582452,-22.702402,-12.036799, 69.952461,80.693581,-36.876358
8.132555,1010.249023,56.062500,4, -5.168497,4.651647,-12.021541, -1.382823,-8.152317,4.509090, -0.408749,0.688806,-0.481419,0.355960, -13.820625,-8.464438,0.244103, 10.444218,-22.787064,-12.034358, 70.056923,80.465668,-36.996727
8.142555,1010.266602,56.054169,4, -4.613362,5.417350,-12.212967, -1.002493,-8.034595,4.528533, -0.432248,0.686715,-0.447112,0.376399, -14.059767,-9.838598,-1.452502, 10.303620,-22.885450,-12.048883, 70.159958,80.236816,-37.117214
8.152555,1010.266602,56.054169,4, -4.350151,5.359923,-12.007184, -0.536936,-7.529887,4.577272, -0.455424,0.683269,-0.413687,0.393189, -13.602581,-10.657398,-2.463843, 10.167595,-22.992023,-12.073522, 70.261635,80.006897,-37.237949
8.162557,1010.266602,56.054169,4, -4.728217,5.570491,-11.050055, -0.283116,-7.175658,4.564221, -0.477857,0.678629,-0.380826,0.407539, -12.629757,-10.668035,-3.903432, 10.041272,-23.098724,-12.112564, 70.362068,79.775864,-37.359100
8.172557,1010.266602,56.054169,4, -5.101498,6.159125,-10.150353, 0.027166,-6.649376,4.513617, -0.499416,0.673063,-0.349380,0.418933, -11.651176,-10.707643,-5.516100, 9.924761,-23.205801,-12.167725, 70.461319,79.543808,-37.480778
8.182557,1010.237061,56.045834,4, -5.005785,6.628119,-9.944571, 0.422677,-6.019488,4.432651, -0.520284,0.666672,-0.320079,0.427088, -11.012197,-11.306470,-6.660696, 9.814639,-23.318865,-12.234331, 70.559464,79.310616,-37.603123
8.192557,1010.237061,56.045834,4, -4.957928,6.642476,-9.341579, 0.617103,-5.671918,4.369263, -0.540409,0.659518,-0.291877,0.433363, -9.983824,-11.501590,-7.308716, 9.714801,-23.433880,-12.307418, 70.656609,79.076279,-37.726196
8.202557,1010.237061,56.045834,4, -4.953143,6.699903,-8.901300, 0.883174,-5.276407,4.273914, -0.559962,0.651551,-0.265274,0.437671, -9.111573,-11.649581,-7.889003, 9.623685,-23.550375,-12.386308, 70.752846,78.840775,-37.850060
8.212557,1010.237061,56.045834,4, -4.637290,7.331608,-8.738588, 1.131401,-4.794070,4.172439, -0.578842,0.643088,-0.240601,0.439877, -8.219090,-12.235361,-8.841097, 9.541494,-23.672729,-12.474719, 70.848259,78.604050,-37.974808
8.222557,1010.237061,56.045834,4, -4.642076,7.484749,-8.398807, 1.403864,-4.264592,4.014235, -0.597050,0.634185,-0.218332,0.440084, -7.418654,-12.262338,-9.329557, 9.467308,-23.795353,-12.568014, 70.942932,78.366096,-38.100487
8.232557,1010.260498,56.043751,4, -4.488935,7.771888,-8.102097, 1.566329,-3.934334,3.915158, -0.614676,0.624863,-0.197531,0.438979, -6.545294,-12.386660,-9.833435, 9.401855,-23.919220,-12.666348, 71.036949,78.126907,-38.227150
8.242557,1010.260498,56.043751,4, -4.264010,7.829316,-7.762317, 1.755695,-3.596352,3.784386, -0.631784,0.615076,-0.178436,0.436684, -5.684713,-12.420961,-10.028955, 9.345008,-24.043430,-12.766638, 71.130402,77.886475,-38.354816
8.252557,1010.260498,56.043751,4, -3.842873,7.987242,-7.819744, 1.925618,-3.367302,3.661072, -0.648477,0.604689,-0.160683,0.433601, -4.990058,-12.798347,-10.288713, 9.295107,-24.171413,-12.869525, 71.223351,77.644760,-38.483513
8.262557,1010.260498,56.043751,4, -4.125226,8.063812,-8.035098, 2.130165,-3.213093,3.524707, -0.664918,0.593443,-0.144173,0.430029, -4.838069,-12.684164,-10.719838, 9.246726,-24.298256,-12.976724, 71.315819,77.401779,-38.613281
8.272557,1010.276123,56.041668,4, -4.297509,8.226524,-8.106883, 2.260937,-3.140116,3.439213, -0.681060,0.581457,-0.128343,0.426138, -4.482561,-12.527973,-11.151847, 9.201900,-24.423536,-13.088243, 71.407837,77.157547,-38.744164
8.282557,1010.276123,56.041668,4, -4.106084,8.126026,-7.920243, 2.408221,-3.088979,3.322824, -0.696898,0.568616,-0.113255,0.422118, -3.855493,-12.405635,-11.135523, 9.163345,-24.547592,-13.199597, 71.499474,76.912071,-38.876160
8.292557,1010.276123,56.041668,4, -4.053441,8.197810,-8.068598, 2.586668,-3.153699,3.169413, -0.712493,0.554554,-0.098678,0.418436, -3.443344,-12.370193,-11.415138, 9.128912,-24.671293,-13.313748, 71.590759,76.665359,-39.009296
8.302560,1010.276123,56.041668,4, -4.168297,8.188239,-8.183453, 2.696665,-3.279943,3.075130, -0.727780,0.539408,-0.084072,0.415100, -3.134328,-12.161908,-11.662627, 9.097559,-24.792950,-13.430409, 71.681763,76.417358,-39.143642
8.312561,1010.336914,56.045834,4, -4.048656,8.097312,-8.417950, 2.837824,-3.467711,2.945690, -0.742743,0.522929,-0.069369,0.412392, -2.757768,-12.174878,-11.815392, 9.069979,-24.914711,-13.548575, 71.772469,76.168190,-39.279140
8.322561,1010.336914,56.045834,4, -3.847659,7.810173,-8.317451, 2.963268,-3.646956,2.801868, -0.757254,0.505183,-0.054585,0.410340, -2.241973,-12.000154,-11.625095, 9.047559,-25.034712,-13.664826, 71.862946,75.917847,-39.415791
8.332561,1010.336914,56.045834,4, -3.756731,7.389036,-8.446664, 3.111618,-3.863222,2.617296, -0.771238,0.485994,-0.039711,0.409178, -1.985337,-11.922974,-11.473192, 9.027705,-25.153942,-13.779558, 71.953224,75.666306,-39.553585
8.342561,1010.336914,56.045834,4, -3.661019,7.087541,-8.705089, 3.195248,-3.949249,2.484394, -0.784559,0.465894,-0.024969,0.408396, -1.711954,-11.914508,-11.490803, 9.010586,-25.273087,-13.894466, 72.043327,75.413574,-39.692532
8.352561,1010.358887,56.045834,4, -3.531806,6.757331,-8.906086, 3.306044,-4.013702,2.310209, -0.797160,0.444832,-0.010585,0.408105, -1.405432,-11.881810,-11.452930, 8.996531,-25.391905,-14.008996, 72.133293,75.159653,-39.832623
8.362563,1010.358887,56.045834,4, -3.177668,6.384051,-9.145368, 3.423233,-4.119971,2.090747, -0.808929,0.422706,0.003507,0.408586, -0.984756,-12.024290,-11.340246, 8.986682,-25.512173,-14.122421, 72.223175,74.904480,-39.973873
8.372565,1010.358887,56.045834,4, -3.129812,6.029913,-9.145368, 3.488219,-4.182027,1.958378, -0.819891,0.399841,0.017434,0.409394, -0.679342,-11.794655,-11.197205, 8.979887,-25.630142,-14.234416, 72.312988,74.648125,-40.116245
8.382567,1010.358887,56.045834,4, -3.062813,5.771488,-9.198010, 3.556135,-4.216119,1.776736, -0.829926,0.376309,0.030984,0.410677, -0.324918,-11.578796,-11.137606, 8.976637,-25.745953,-14.345815, 72.402771,74.390617,-40.259731
8.392567,1010.408936,56.049999,4, -3.474378,5.771488,-9.212367, 3.602478,-4.156725,1.604416, -0.839013,0.352425,0.043840,0.412230, -0.108574,-10.914694,-11.358189, 8.975552,-25.855099,-14.459396, 72.492523,74.132065,-40.404324
8.402567,1010.408936,56.049999,4, -3.402594,5.771488,-9.930214, 3.623785,-4.052854,1.395074, -0.847054,0.328428,0.055812,0.414151, 0.284322,-10.981026,-11.917875, 8.978395,-25.964909,-14.578575, 72.582306,73.872414,-40.550110
8.412567,1010.408936,56.049999,4, -3.235096,5.656633,-9.858429, 3.643227,-3.919952,1.269630, -0.854251,0.304405,0.066932,0.416071, 0.795668,-10.664519,-11.759345, 8.986351,-26.071554,-14.696169, 72.672173,73.611694,-40.697071
8.422567,1010.408936,56.049999,4, -3.254239,5.417350,-9.858429, 3.645358,-3.773200,1.118350, -0.860555,0.280504,0.077142,0.418107, 1.051565,-10.329624,-11.651041, 8.996866,-26.174850,-14.812679, 72.762138,73.349945,-40.845200
8.432569,1010.486572,56.056252,4, -3.182454,5.312066,-10.164710, 3.640031,-3.426961,0.959347, -0.866066,0.257215,0.085599,0.420054, 1.396788,-10.155656,-11.815013, 9.010837,-26.276428,-14.930853, 72.852264,73.087128,-40.994537
8.442571,1010.486572,56.056252,4, -3.187240,5.245067,-10.686346, 3.630976,-3.112683,0.872521, -0.870980,0.234502,0.092549,0.421709, 1.690925,-9.999789,-12.205362, 9.027749,-26.376446,-15.052931, 72.942558,72.823311,-41.145096
8.452571,1010.486572,56.056252,4, -3.555734,5.182854,-10.944771, 3.617659,-2.690539,0.773710, -0.875380,0.212657,0.097521,0.423058, 1.737806,-9.438943,-12.495558, 9.045127,-26.470835,-15.177886, 73.033012,72.558601,-41.296875
8.462572,1010.486572,56.056252,4, -3.464807,5.125426,-11.145768, 3.595286,-2.328587,0.696206, -0.879334,0.191605,0.100825,0.424140, 2.038207,-9.159433,-12.567068, 9.065511,-26.562439,-15.303569, 73.123680,72.292953,-41.449924
8.472572,1010.486572,56.056252,4, -3.646662,4.929215,-10.968699, 3.562793,-1.892859,0.620832, -0.882926,0.171575,0.102166,0.424932, 1.997374,-8.614237,-12.349022, 9.085485,-26.648581,-15.427059, 73.214539,72.026466,-41.604195
8.482572,1010.576660,56.060417,4, -3.737589,4.819145,-10.959128, 3.538823,-1.640371,0.582213, -0.886189,0.152138,0.102368,0.425494, 2.048003,-8.162436,-12.263811, 9.105965,-26.730206,-15.549697, 73.305595,71.759163,-41.759693
8.492572,1010.576660,56.060417,4, -3.627519,4.637290,-10.868200, 3.491681,-1.233674,0.547057, -0.889222,0.133736,0.100804,0.425721, 2.107961,-7.884546,-12.026890, 9.127045,-26.809052,-15.669966, 73.396866,71.491074,-41.916393
8.502572,1010.576660,56.060417,4, -3.570091,4.417151,-10.619347, 3.443741,-0.804072,0.522554, -0.892090,0.116429,0.097382,0.425603, 2.037966,-7.565054,-11.655580, 9.147425,-26.884703,-15.786522, 73.488342,71.222229,-42.074257
8.515873,1010.576660,56.060417,4, -3.402594,4.206582,-10.810773, 3.385679,-0.291373,0.531875, -0.895795,0.095145,0.089915,0.424754, 2.021028,-7.330912,-11.659141, 9.174307,-26.982212,-15.941600, 73.610367,70.863342,-42.286297
8.525873,1010.671631,56.072918,4, -3.369094,4.024728,-10.729417, 3.316165,0.107867,0.553182, -0.898469,0.080259,0.082640,0.423656, 1.867321,-7.056428,-11.472704, 9.192980,-27.052776,-16.056328, 73.702293,70.592812,-42.446861
8.535873,1010.671631,56.072918,4, -3.550949,3.943372,-11.026127, 3.244254,0.404833,0.590736, -0.901065,0.066288,0.074175,0.422122, 1.649001,-6.643896,-11.705432, 9.209470,-27.119215,-16.173382, 73.794388,70.321617,-42.608597
8.545875,1010.671631,56.072918,4, -3.771088,3.828516,-11.188838, 3.140383,0.738553,0.629888, -0.903588,0.053454,0.064417,0.420147, 1.324803,-6.200155,-11.803042, 9.222720,-27.181229,-16.291435, 73.886635,70.049751,-42.771545
8.555875,1010.671631,56.072918,4, -3.675376,3.608376,-11.059626, 3.070602,0.862666,0.652260, -0.905937,0.041177,0.054235,0.417903, 1.084501,-6.030137,-11.550372, 9.233565,-27.241529,-16.406939, 73.978973,69.777336,-42.935616
8.565875,1010.487305,56.072918,4, -3.287738,3.436093,-11.088340, 2.984309,1.048570,0.685019, -0.908148,0.029659,0.043384,0.415339, 1.060457,-6.086635,-11.428441, 9.244170,-27.302395,-16.521223, 74.071419,69.504311,-43.100826
8.575877,1010.487305,56.072918,4, -3.369094,3.416951,-11.265409, 2.891890,1.182005,0.725769, -0.910224,0.018819,0.032112,0.412441, 0.837404,-5.712781,-11.510013, 9.252546,-27.359533,-16.636347, 74.163963,69.230659,-43.267223
8.585877,1010.487305,56.072918,4, -3.455236,3.416951,-11.389836, 2.785888,1.246458,0.771845, -0.912165,0.008585,0.020763,0.409207, 0.608376,-5.327621,-11.528956, 9.258630,-27.412809,-16.751637, 74.256546,68.956528,-43.434738
8.595877,1010.487305,56.072918,4, -3.641876,3.086741,-11.241481, 2.714509,1.195055,0.800610, -0.913936,-0.001434,0.009791,0.405738, 0.061314,-5.094366,-11.267614, 9.259243,-27.463753,-16.864313, 74.349136,68.681892,-43.603382
8.605877,1010.564453,56.070831,4, -3.527021,2.962314,-11.193624, 2.622623,1.054429,0.836832, -0.915567,-0.011320,-0.000355,0.402006, -0.111759,-4.970392,-11.095813, 9.258125,-27.513456,-16.975271, 74.441719,68.406761,-43.773136
8.615877,1010.564453,56.070831,4, -3.364309,2.727818,-11.193624, 2.470012,0.755066,0.886903, -0.917124,-0.021106,-0.008826,0.397947, -0.299270,-4.978121,-10.984493, 9.255133,-27.563238,-17.085115, 74.534271,68.131126,-43.943989
8.625877,1010.564453,56.070831,4, -3.192025,2.608177,-11.160125, 2.434322,0.674366,0.892496, -0.918531,-0.030886,-0.016855,0.393783, -0.384894,-4.924508,-10.842659, 9.251284,-27.612484,-17.193542, 74.626785,67.855003,-44.115925
8.635877,1010.564453,56.070831,4, -3.081956,2.440679,-11.322837, 2.328587,0.462095,0.915135, -0.919859,-0.040591,-0.023702,0.389423, -0.526244,-4.856989,-10.903793, 9.246021,-27.661055,-17.302580, 74.719246,67.578392,-44.288952
8.645877,1010.531006,56.064583,4, -2.933601,2.268396,-11.667403, 2.223916,0.260744,0.922326, -0.921106,-0.050199,-0.029417,0.384942, -0.625171,-4.806411,-11.157671, 9.239770,-27.709118,-17.414156, 74.811646,67.301300,-44.463093
8.655877,1010.531006,56.064583,4, -2.909672,2.091327,-11.686546, 2.107793,0.011186,0.927386, -0.922299,-0.059745,-0.033756,0.380338, -0.782149,-4.717047,-11.086317, 9.231949,-27.756289,-17.525019, 74.903961,67.023735,-44.638344
8.665877,1010.531006,56.064583,4, -2.775674,2.053042,-11.839686, 2.049731,-0.118254,0.935909, -0.923428,-0.069260,-0.037386,0.375617, -0.751305,-4.593854,-11.151995, 9.224436,-27.802227,-17.636539, 74.996208,66.745712,-44.814709
8.675877,1010.531006,56.064583,4, -2.646462,2.019542,-11.992827, 1.974891,-0.264739,0.934577, -0.924492,-0.078697,-0.040194,0.370818, -0.703985,-4.466538,-11.220746, 9.217396,-27.846893,-17.748747, 75.088379,66.467247,-44.992195
8.685877,1010.492188,56.062500,4, -2.622534,1.895115,-12.380464, 1.884869,-0.440255,0.948427, -0.925544,-0.088030,-0.042024,0.365861, -0.779348,-4.292790,-11.521398, 9.209602,-27.889822,-17.863960, 75.180473,66.188347,-45.170834
8.695877,1010.492188,56.062500,4, -2.694318,1.832902,-12.495320, 1.839591,-0.534273,0.948693, -0.926529,-0.097316,-0.043332,0.360828, -0.867427,-4.062243,-11.532959, 9.200928,-27.930445,-17.979290, 75.272484,65.909042,-45.350628
8.705877,1010.492188,56.062500,4, -2.507678,1.756332,-12.739388, 1.795379,-0.620033,0.967337, -0.927482,-0.106537,-0.044167,0.355636, -0.766780,-3.985320,-11.713126, 9.193260,-27.970299,-18.096422, 75.364418,65.629341,-45.531593
8.715877,1010.492188,56.062500,4, -2.555535,1.722832,-12.696317, 1.744775,-0.709789,0.976659, -0.928394,-0.115668,-0.044496,0.350323, -0.799782,-3.793503,-11.571776, 9.185263,-28.008234,-18.212139, 75.456268,65.349258,-45.713715
8.725878,1010.555176,56.062500,4, -2.531606,1.627119,-12.557533, 1.679789,-0.796615,0.989443, -0.929282,-0.124635,-0.044310,0.344876, -0.813155,-3.729097,-11.364799, 9.177131,-28.045528,-18.325798, 75.548050,65.068771,-45.896992
